path,path_relative,label,label_id,split
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00727.jpg,animals\cats\cats_00727.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00688.jpg,animals\panda\panda_00688.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00251.jpg,animals\dogs\dogs_00251.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00369.jpg,animals\dogs\dogs_00369.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00560.jpg,animals\cats\cats_00560.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00604.jpg,animals\dogs\dogs_00604.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00669.jpg,animals\cats\cats_00669.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00067.jpg,animals\dogs\dogs_00067.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00969.jpg,animals\cats\cats_00969.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00025.jpg,animals\panda\panda_00025.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00728.jpg,animals\panda\panda_00728.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00329.jpg,animals\dogs\dogs_00329.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00982.jpg,animals\dogs\dogs_00982.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00152.jpg,animals\dogs\dogs_00152.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00734.jpg,animals\dogs\dogs_00734.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00374.jpg,animals\cats\cats_00374.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00667.jpg,animals\panda\panda_00667.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00453.jpg,animals\panda\panda_00453.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00858.jpg,animals\panda\panda_00858.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00874.jpg,animals\panda\panda_00874.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00501.jpg,animals\panda\panda_00501.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00955.jpg,animals\cats\cats_00955.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00297.jpg,animals\dogs\dogs_00297.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00227.jpg,animals\cats\cats_00227.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00186.jpg,animals\cats\cats_00186.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00612.jpg,animals\cats\cats_00612.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00206.jpg,animals\panda\panda_00206.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00435.jpg,animals\panda\panda_00435.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00317.jpg,animals\dogs\dogs_00317.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00578.jpg,animals\panda\panda_00578.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00216.jpg,animals\panda\panda_00216.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00008.jpg,animals\panda\panda_00008.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00309.jpg,animals\cats\cats_00309.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00605.jpg,animals\panda\panda_00605.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00346.jpg,animals\panda\panda_00346.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00830.jpg,animals\cats\cats_00830.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00221.jpg,animals\dogs\dogs_00221.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00302.jpg,animals\dogs\dogs_00302.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00953.jpg,animals\cats\cats_00953.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00679.jpg,animals\cats\cats_00679.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00783.jpg,animals\panda\panda_00783.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00736.jpg,animals\panda\panda_00736.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00001.jpg,animals\panda\panda_00001.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00652.jpg,animals\dogs\dogs_00652.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00745.jpg,animals\cats\cats_00745.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00452.jpg,animals\panda\panda_00452.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00307.jpg,animals\dogs\dogs_00307.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00389.jpg,animals\panda\panda_00389.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00776.jpg,animals\panda\panda_00776.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00636.jpg,animals\dogs\dogs_00636.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00110.jpg,animals\panda\panda_00110.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00378.jpg,animals\panda\panda_00378.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00286.jpg,animals\panda\panda_00286.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00163.jpg,animals\dogs\dogs_00163.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00405.jpg,animals\cats\cats_00405.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00972.jpg,animals\panda\panda_00972.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00325.jpg,animals\dogs\dogs_00325.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00623.jpg,animals\panda\panda_00623.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00808.jpg,animals\dogs\dogs_00808.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00755.jpg,animals\cats\cats_00755.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00187.jpg,animals\dogs\dogs_00187.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00833.jpg,animals\panda\panda_00833.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00289.jpg,animals\cats\cats_00289.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00114.jpg,animals\panda\panda_00114.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00858.jpg,animals\dogs\dogs_00858.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00455.jpg,animals\cats\cats_00455.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00089.jpg,animals\panda\panda_00089.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00594.jpg,animals\dogs\dogs_00594.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00659.jpg,animals\cats\cats_00659.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00422.jpg,animals\dogs\dogs_00422.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00808.jpg,animals\cats\cats_00808.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00194.jpg,animals\panda\panda_00194.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00347.jpg,animals\cats\cats_00347.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00415.jpg,animals\panda\panda_00415.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00127.jpg,animals\panda\panda_00127.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00831.jpg,animals\cats\cats_00831.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00817.jpg,animals\panda\panda_00817.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00198.jpg,animals\cats\cats_00198.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00736.jpg,animals\dogs\dogs_00736.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00232.jpg,animals\dogs\dogs_00232.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00280.jpg,animals\panda\panda_00280.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00818.jpg,animals\dogs\dogs_00818.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00750.jpg,animals\dogs\dogs_00750.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00143.jpg,animals\cats\cats_00143.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00516.jpg,animals\panda\panda_00516.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00474.jpg,animals\panda\panda_00474.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00619.jpg,animals\panda\panda_00619.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00019.jpg,animals\dogs\dogs_00019.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00526.jpg,animals\dogs\dogs_00526.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00509.jpg,animals\panda\panda_00509.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00725.jpg,animals\cats\cats_00725.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00853.jpg,animals\dogs\dogs_00853.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00074.jpg,animals\dogs\dogs_00074.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00542.jpg,animals\cats\cats_00542.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00226.jpg,animals\panda\panda_00226.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00964.jpg,animals\dogs\dogs_00964.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00774.jpg,animals\dogs\dogs_00774.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00804.jpg,animals\cats\cats_00804.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00533.jpg,animals\panda\panda_00533.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00815.jpg,animals\panda\panda_00815.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00952.jpg,animals\panda\panda_00952.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00490.jpg,animals\dogs\dogs_00490.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00349.jpg,animals\dogs\dogs_00349.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00783.jpg,animals\dogs\dogs_00783.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00491.jpg,animals\panda\panda_00491.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00522.jpg,animals\panda\panda_00522.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00568.jpg,animals\dogs\dogs_00568.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00514.jpg,animals\dogs\dogs_00514.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00400.jpg,animals\panda\panda_00400.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00695.jpg,animals\dogs\dogs_00695.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00269.jpg,animals\cats\cats_00269.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00673.jpg,animals\panda\panda_00673.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00119.jpg,animals\dogs\dogs_00119.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00931.jpg,animals\cats\cats_00931.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00520.jpg,animals\panda\panda_00520.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00330.jpg,animals\panda\panda_00330.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00124.jpg,animals\panda\panda_00124.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00646.jpg,animals\panda\panda_00646.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00459.jpg,animals\dogs\dogs_00459.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00683.jpg,animals\dogs\dogs_00683.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00365.jpg,animals\dogs\dogs_00365.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00709.jpg,animals\panda\panda_00709.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00240.jpg,animals\dogs\dogs_00240.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00675.jpg,animals\dogs\dogs_00675.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00701.jpg,animals\dogs\dogs_00701.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00684.jpg,animals\dogs\dogs_00684.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00194.jpg,animals\dogs\dogs_00194.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00815.jpg,animals\cats\cats_00815.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00233.jpg,animals\cats\cats_00233.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00460.jpg,animals\panda\panda_00460.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00425.jpg,animals\panda\panda_00425.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00850.jpg,animals\dogs\dogs_00850.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00237.jpg,animals\dogs\dogs_00237.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00760.jpg,animals\dogs\dogs_00760.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00352.jpg,animals\cats\cats_00352.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00267.jpg,animals\panda\panda_00267.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00223.jpg,animals\dogs\dogs_00223.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00670.jpg,animals\cats\cats_00670.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00013.jpg,animals\panda\panda_00013.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00351.jpg,animals\panda\panda_00351.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00251.jpg,animals\cats\cats_00251.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00352.jpg,animals\panda\panda_00352.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00354.jpg,animals\cats\cats_00354.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00227.jpg,animals\dogs\dogs_00227.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00625.jpg,animals\dogs\dogs_00625.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00880.jpg,animals\dogs\dogs_00880.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00429.jpg,animals\cats\cats_00429.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00876.jpg,animals\dogs\dogs_00876.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00475.jpg,animals\dogs\dogs_00475.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00288.jpg,animals\panda\panda_00288.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00270.jpg,animals\panda\panda_00270.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00102.jpg,animals\cats\cats_00102.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00258.jpg,animals\panda\panda_00258.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00437.jpg,animals\dogs\dogs_00437.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00431.jpg,animals\cats\cats_00431.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00732.jpg,animals\cats\cats_00732.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00649.jpg,animals\cats\cats_00649.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00655.jpg,animals\dogs\dogs_00655.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00023.jpg,animals\panda\panda_00023.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00906.jpg,animals\panda\panda_00906.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00155.jpg,animals\panda\panda_00155.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00319.jpg,animals\dogs\dogs_00319.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00937.jpg,animals\dogs\dogs_00937.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00498.jpg,animals\cats\cats_00498.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00863.jpg,animals\cats\cats_00863.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00131.jpg,animals\cats\cats_00131.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00588.jpg,animals\cats\cats_00588.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00028.jpg,animals\dogs\dogs_00028.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00917.jpg,animals\dogs\dogs_00917.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00280.jpg,animals\dogs\dogs_00280.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00965.jpg,animals\dogs\dogs_00965.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00791.jpg,animals\cats\cats_00791.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00038.jpg,animals\cats\cats_00038.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00260.jpg,animals\cats\cats_00260.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00228.jpg,animals\dogs\dogs_00228.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00168.jpg,animals\dogs\dogs_00168.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00381.jpg,animals\dogs\dogs_00381.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00164.jpg,animals\panda\panda_00164.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00255.jpg,animals\panda\panda_00255.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00077.jpg,animals\panda\panda_00077.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00083.jpg,animals\cats\cats_00083.jpg,cats,0,train
